Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774317904,10,,Aggregated,11.000000,0.100000,140,210,300,320,380,430,530,660,720,720,720,282,1,140.0,204.5116594255321,21.118333000000433,720.1441669999999,144.04255319148936
1774317905,10,,Aggregated,10.900000,0.100000,140,210,300,320,370,430,530,660,720,720,720,294,1,140.0,202.60544600340154,21.118333000000433,720.1441669999999,143.68707482993196
1774317906,10,,Aggregated,11.200000,0.100000,140,200,300,320,370,430,520,660,720,720,720,306,1,140.0,201.341334153595,21.118333000000433,720.1441669999999,143.359477124183
1774317907,10,,Aggregated,11.400000,0.100000,140,210,300,320,370,430,520,660,720,720,720,315,1,140.0,200.70397460000024,21.118333000000433,720.1441669999999,143.13015873015874
1774317908,10,,Aggregated,11.100000,0.100000,140,220,300,330,380,430,530,660,720,720,720,325,1,140.0,200.8436803846156,21.118333000000433,720.1441669999999,143.1723076923077
1774317909,10,,Aggregated,10.900000,0.100000,140,210,300,320,380,440,530,660,720,720,720,339,1,140.0,199.49836394100316,21.118333000000433,720.1441669999999,142.57817109144543
1774317910,10,,Aggregated,11.100000,0.100000,140,210,300,320,370,430,530,660,720,720,720,354,1,140.0,197.81337405932234,21.118333000000433,720.1441669999999,142.27118644067798
1774317911,10,,Aggregated,11.900000,0.000000,140,210,300,320,370,430,530,660,720,720,720,362,1,140.0,197.0457079889506,21.118333000000433,720.1441669999999,142.1988950276243
1774317912,10,,Aggregated,11.100000,0.000000,140,220,300,330,370,430,530,660,720,720,720,375,1,140.0,196.84218045333367,21.118333000000433,720.1441669999999,142.11733333333333
1774317913,10,,Aggregated,11.500000,0.000000,140,220,310,330,370,430,530,660,720,720,720,384,1,140.0,197.21531196614612,21.118333000000433,720.1441669999999,142.04427083333334
1774317914,10,,Aggregated,11.800000,0.000000,140,220,300,330,370,430,530,660,720,720,720,394,1,140.0,196.32067566497489,21.118333000000433,720.1441669999999,141.7994923857868
1774317915,10,,Aggregated,11.500000,0.000000,140,210,310,330,370,430,530,660,720,720,720,407,1,140.0,195.44835309828036,21.118333000000433,720.1441669999999,141.43980343980343
1774317916,10,,Aggregated,11.500000,0.000000,140,210,310,330,370,430,530,660,720,720,720,422,1,140.0,195.55049626303344,21.118333000000433,720.1441669999999,141.2227488151659
1774317917,10,,Aggregated,11.100000,0.000000,140,210,310,330,370,440,530,660,720,720,720,432,1,140.0,195.04524422453727,21.118333000000433,720.1441669999999,141.0185185185185
1774317918,10,,Aggregated,11.800000,0.000000,140,210,310,330,370,440,530,660,720,720,720,440,1,140.0,194.95705067500023,21.118333000000433,720.1441669999999,140.98181818181817
1774317919,10,,Aggregated,11.600000,0.000000,140,210,310,330,370,430,530,660,720,720,720,459,1,140.0,194.4089673333335,15.283457999998973,720.1441669999999,140.68409586056646
1774317920,10,,Aggregated,11.400000,0.000000,140,220,310,330,370,430,530,660,720,720,720,467,1,140.0,194.65906639828702,15.283457999998973,720.1441669999999,140.65524625267665
1774317921,10,,Aggregated,10.800000,0.000000,140,220,310,330,370,440,540,660,720,720,720,478,1,140.0,195.32757907322184,15.283457999998973,720.1441669999999,140.663179916318
1774317922,10,,Aggregated,11.800000,0.000000,140,210,310,330,380,450,580,660,720,720,720,495,1,140.0,195.90598199595965,15.283457999998973,720.1441669999999,140.2949494949495
1774317923,10,,Aggregated,11.400000,0.000000,140,210,310,330,380,440,540,650,720,720,720,503,1,140.0,195.57949354870783,15.283457999998973,720.1441669999999,140.27435387673955
1774317924,10,,Aggregated,11.600000,0.000000,140,220,310,330,380,450,540,650,720,720,720,521,1,140.0,195.73035757389644,15.283457999998973,720.1441669999999,140.10364683301344
1774317925,10,,Aggregated,11.700000,0.000000,140,220,310,330,380,450,540,650,720,720,720,528,1,140.0,195.53971481250014,15.283457999998973,720.1441669999999,139.9848484848485
1774317926,10,,Aggregated,11.400000,0.000000,140,220,310,330,380,450,540,650,720,720,720,540,1,140.0,195.79946605740753,15.283457999998973,720.1441669999999,139.88148148148147
1774317927,10,,Aggregated,12.600000,0.000000,140,220,310,330,380,450,530,650,720,720,720,557,1,140.0,196.07837381149022,15.283457999998973,720.1441669999999,139.79533213644524
1774317928,10,,Aggregated,12.600000,0.000000,140,220,310,330,380,450,530,650,720,720,720,558,1,140.0,196.09913493906822,15.283457999998973,720.1441669999999,139.7347670250896
